tiempo_s,x_m,y_m,vx_ms,vy_ms,v_total_ms,ax_ms2,ay_ms2
0.152020202020202,0.14029292929292927,0.4166447543617999,0.9228571428571429,-1.4913181818181818,1.7537660121988727,0.0,-9.81
0.15555555555555556,0.14355555555555558,0.4113111111111111,0.9228571428571429,-1.526,1.7833511449298058,0.0,-9.81
0.1590909090909091,0.14681818181818182,0.40585485537190086,0.9228571428571429,-1.5606818181818183,1.8131169415472779,0.0,-9.81
0.16262626262626262,0.1500808080808081,0.400275987144169,0.9228571428571429,-1.5953636363636363,1.843054648770311,0.0,-9.81
0.16616161616161615,0.15334343434343434,0.3945745064279156,0.9228571428571429,-1.6300454545454546,1.873156023935739,0.0,-9.81
0.16969696969696968,0.1566060606060606,0.3887504132231405,0.9228571428571429,-1.6647272727272726,1.9034133021192303,0.0,-9.81
0.1732323232323232,0.15986868686868685,0.38280370752984394,0.9228571428571429,-1.6994090909090909,1.933819165378943,0.0,-9.81
0.17676767676767677,0.16313131313131315,0.3767343893480257,0.9228571428571429,-1.7340909090909091,1.9643667140109518,0.0,-9.81
0.1803030303030303,0.1663939393939394,0.370542458677686,0.9228571428571429,-1.7687727272727274,1.9950494397047536,0.0,-9.81
0.18383838383838383,0.16965656565656567,0.36422791551882466,0.9228571428571429,-1.8034545454545454,2.025861200488106,0.0,-9.81
0.18737373737373736,0.17291919191919192,0.3577907598714417,0.9228571428571429,-1.8381363636363637,2.0567961973527575,0.0,-9.81
0.1909090909090909,0.1761818181818182,0.35123099173553723,0.9228571428571429,-1.8728181818181817,2.0878489524559023,0.0,-9.81
0.19444444444444442,0.17944444444444443,0.3445486111111112,0.9228571428571429,-1.9074999999999998,2.1190142887961962,0.0,-9.81
0.19797979797979798,0.1827070707070707,0.33774361799816344,0.9228571428571429,-1.9421818181818182,2.1502873112676086,0.0,-9.81
0.2015151515151515,0.18596969696969698,0.3308160123966942,0.9228571428571429,-1.9768636363636365,2.181663388999162,0.0,-9.81
0.20505050505050504,0.18923232323232322,0.32376579430670344,0.9228571428571429,-2.0115454545454545,2.213138138893487,0.0,-9.81
0.20858585858585857,0.1924949494949495,0.316592963728191,0.9228571428571429,-2.046227272727273,2.244707410282093,0.0,-9.81
0.2121212121212121,0.19575757575757574,0.30929752066115707,0.9228571428571429,-2.0809090909090906,2.2763672706201317,0.0,-9.81
0.21565656565656563,0.19902020202020201,0.30187946510560154,0.9228571428571429,-2.115590909090909,2.3081139921482534,0.0,-9.81
0.2191919191919192,0.2022828282828283,0.2943387970615243,0.9228571428571429,-2.1502727272727276,2.339944039453795,0.0,-9.81
0.22272727272727272,0.20554545454545456,0.28667551652892564,0.9228571428571429,-2.1849545454545454,2.3718540578680063,0.0,-9.81
0.22626262626262625,0.2088080808080808,0.2788896235078054,0.9228571428571429,-2.2196363636363636,2.4038408626403096,0.0,-9.81
0.22979797979797978,0.21207070707070708,0.2709811179981635,0.9228571428571429,-2.254318181818182,2.4359014288346077,0.0,-9.81
0.2333333333333333,0.21533333333333332,0.2629500000000001,0.9228571428571429,-2.2889999999999997,2.468032881896521,0.0,-9.81
0.23686868686868687,0.21859595959595962,0.25479626951331497,0.9228571428571429,-2.3236818181818184,2.5002324888440293,0.0,-9.81
0.2404040404040404,0.22185858585858587,0.2465199265381084,0.9228571428571429,-2.358363636363636,2.5324976500373624,0.0,-9.81
0.24393939393939393,0.22512121212121214,0.23812097107438018,0.9228571428571429,-2.3930454545454545,2.5648258914872,0.0,-9.81
0.24747474747474746,0.22838383838383838,0.22959940312213045,0.9228571428571429,-2.4277272727272727,2.5972148576631566,0.0,-9.81
0.251010101010101,0.23164646464646468,0.22095522268135903,0.9228571428571429,-2.462409090909091,2.629662304767322,0.0,-9.81
0.2545454545454545,0.2349090909090909,0.2121884297520662,0.9228571428571429,-2.497090909090909,2.6621660944401855,0.0,-9.81
0.2580808080808081,0.2381717171717172,0.20329902433425157,0.9228571428571429,-2.5317727272727275,2.6947241878686645,0.0,-9.81
0.2616161616161616,0.24143434343434342,0.19428700642791563,0.9228571428571429,-2.5664545454545453,2.7273346402681766,0.0,-9.81
0.26515151515151514,0.2446969696969697,0.1851523760330579,0.9228571428571429,-2.6011363636363636,2.7599955957127635,0.0,-9.81
0.2686868686868687,0.247959595959596,0.17589513314967858,0.9228571428571429,-2.635818181818182,2.792705282289156,0.0,-9.81
0.2722222222222222,0.25122222222222224,0.16651527777777786,0.9228571428571429,-2.6705,2.825462007552473,0.0,-9.81
0.27575757575757576,0.2544848484848485,0.15701280991735533,0.9228571428571429,-2.7051818181818184,2.8582641542628524,0.0,-9.81
0.27929292929292926,0.2577474747474747,0.14738772956841145,0.9228571428571429,-2.739863636363636,2.8911101763838434,0.0,-9.81
0.2828282828282828,0.261010101010101,0.13764003673094588,0.9228571428571429,-2.7745454545454544,2.9239985953247807,0.0,-9.81
0.2863636363636363,0.26427272727272727,0.12776973140495884,0.9228571428571429,-2.8092272727272722,2.9569279964106596,0.0,-9.81
0.2898989898989899,0.2675353535353535,0.11777681359045,0.9228571428571429,-2.843909090909091,2.9898970255642285,0.0,-9.81
0.29343434343434344,0.2707979797979798,0.1076612832874197,0.9228571428571429,-2.878590909090909,3.0229043861861187,0.0,-9.81
0.29696969696969694,0.27406060606060606,0.09742314049586787,0.9228571428571429,-2.913272727272727,3.055948836219861,0.0,-9.81
0.3005050505050505,0.27732323232323236,0.08706238521579435,0.9228571428571429,-2.9479545454545457,3.0890291853895726,0.0,-9.81
0.304040404040404,0.28058585858585855,0.07657901744719936,0.9228571428571429,-2.9826363636363635,3.1221442925989824,0.0,-9.81
0.30757575757575756,0.28384848484848485,0.06597303719008268,0.9228571428571429,-3.017318181818182,3.1552930634812713,0.0,-9.81
0.3111111111111111,0.28711111111111115,0.05524444444444443,0.9228571428571429,-3.052,3.1884744480899405,0.0,-9.81
0.3146464646464646,0.2903737373737374,0.04439323921028476,0.9228571428571429,-3.086681818181818,3.2216874387216183,0.0,-9.81
0.3181818181818182,0.29363636363636364,0.03341942148760335,0.9228571428571429,-3.1213636363636366,3.254931067862371,0.0,-9.81
0.3217171717171717,0.2968989898989899,0.022322991276400472,0.9228571428571429,-3.1560454545454544,3.2882044062496285,0.0,-9.81
0.32525252525252524,0.3001616161616162,0.011103948576675848,0.9228571428571429,-3.1907272727272726,3.321506561042454,0.0,-9.81
